sale_id,date,medication,category,unit,quantity_sold,unit_price,payment_method,total_price
365,2025-04-23,Ibuprofen 400mg,Vitamins & Supplements,Capsule,12,199.85,Insurance,2398.2
387,2025-04-23,Pantoprazole 40mg,Antibiotics,Strip,17,190.69,Card,3241.73
418,2025-04-23,Omeprazole 20mg,Cardiovascular,Strip,24,153.21,Insurance,3677.04
467,2025-04-23,Metformin 500mg,Gastrointestinal,Vial,24,44.24,Cash,1061.76
488,2025-04-23,Levothyroxine 50mcg,Cardiovascular,Strip,4,109.29,Insurance,437.16
534,2025-04-23,Levothyroxine 50mcg,Pain Relief,Vial,18,128.6,UPI,2314.8
585,2025-04-23,Azithromycin 500mg,Vitamins & Supplements,Vial,18,222.33,Card,4001.94
630,2025-04-23,Pantoprazole 40mg,Pain Relief,Vial,17,203.52,Card,3459.84
828,2025-04-23,Omeprazole 20mg,Thyroid,Vial,10,74.87,Cash,748.7
867,2025-04-23,Vitamin D3 1000IU,Vitamins & Supplements,Tab,11,148.83,Insurance,1637.13
886,2025-04-23,Vitamin D3 1000IU,Gastrointestinal,Tab,24,127.83,Card,3067.92
887,2025-04-23,Amoxicillin 500mg,Cardiovascular,Strip,20,140.81,Insurance,2816.2
918,2025-04-23,Vitamin D3 1000IU,Allergy,Tab,17,248.26,Cash,4220.42
948,2025-04-23,Atorvastatin 10mg,Allergy,Tab,5,109.56,UPI,547.8
1009,2025-04-23,Cetirizine 10mg,Cardiovascular,Capsule,12,178.11,Cash,2137.32
1010,2025-04-23,Pantoprazole 40mg,Diabetes,Strip,7,137.0,UPI,959.0
1016,2025-04-23,Paracetamol 500mg,Pain Relief,Tab,2,100.25,UPI,200.5
1088,2025-04-23,Paracetamol 500mg,Antibiotics,Tab,18,210.89,UPI,3796.02
1258,2025-04-23,Vitamin D3 1000IU,Antibiotics,Bottle,5,240.98,Cash,1204.9
1276,2025-04-23,Atorvastatin 10mg,Thyroid,Tab,16,39.56,Card,632.96
1420,2025-04-23,Vitamin D3 1000IU,Gastrointestinal,Capsule,24,163.63,UPI,3927.12
1488,2025-04-23,Omeprazole 20mg,Vitamins & Supplements,Tab,16,229.51,Card,3672.16
1504,2025-04-23,Cetirizine 10mg,Pain Relief,Bottle,9,103.04,UPI,927.36
1508,2025-04-23,Levothyroxine 50mcg,Gastrointestinal,Vial,17,84.97,Insurance,1444.49
1542,2025-04-23,Atorvastatin 10mg,Allergy,Strip,9,193.36,UPI,1740.24
1566,2025-04-23,Omeprazole 20mg,Gastrointestinal,Strip,8,39.86,Insurance,318.88
1598,2025-04-23,Ibuprofen 400mg,Antibiotics,Capsule,14,72.36,Cash,1013.04
1636,2025-04-23,Ibuprofen 400mg,Diabetes,Tab,15,75.99,Insurance,1139.85
1659,2025-04-23,Amlodipine 5mg,Thyroid,Bottle,5,63.46,Insurance,317.3
1726,2025-04-23,Levothyroxine 50mcg,Gastrointestinal,Strip,14,112.71,Card,1577.94
1780,2025-04-23,Amoxicillin 500mg,Gastrointestinal,Strip,5,112.64,Insurance,563.2
1799,2025-04-23,Azithromycin 500mg,Cardiovascular,Strip,12,149.43,Cash,1793.16
1804,2025-04-23,Atorvastatin 10mg,Gastrointestinal,Tab,16,36.44,UPI,583.04
1870,2025-04-23,Levothyroxine 50mcg,Thyroid,Strip,1,88.62,Cash,88.62
47,2025-04-24,Vitamin D3 1000IU,Vitamins & Supplements,Capsule,6,112.23,UPI,673.38
153,2025-04-24,Ibuprofen 400mg,Vitamins & Supplements,Tab,5,36.36,UPI,181.8
172,2025-04-24,Omeprazole 20mg,Diabetes,Tab,18,91.63,Insurance,1649.34
220,2025-04-24,Levothyroxine 50mcg,Pain Relief,Capsule,14,170.6,Card,2388.4
284,2025-04-24,Azithromycin 500mg,Gastrointestinal,Tab,1,131.92,Card,131.92
286,2025-04-24,Atorvastatin 10mg,Thyroid,Capsule,17,185.23,Cash,3148.91
355,2025-04-24,Azithromycin 500mg,Cardiovascular,Bottle,19,51.18,Card,972.42
410,2025-04-24,Vitamin D3 1000IU,Antibiotics,Tab,4,135.16,Card,540.64
493,2025-04-24,Paracetamol 500mg,Allergy,Strip,5,156.57,Insurance,782.85
554,2025-04-24,Omeprazole 20mg,Thyroid,Capsule,3,104.21,UPI,312.63
569,2025-04-24,Atorvastatin 10mg,Gastrointestinal,Capsule,6,217.54,Insurance,1305.24
597,2025-04-24,Omeprazole 20mg,Pain Relief,Capsule,23,83.81,Card,1927.63
649,2025-04-24,Levothyroxine 50mcg,Thyroid,Vial,16,73.45,UPI,1175.2
727,2025-04-24,Cetirizine 10mg,Diabetes,Capsule,17,81.51,Insurance,1385.67
945,2025-04-24,Atorvastatin 10mg,Vitamins & Supplements,Capsule,2,75.32,Card,150.64
970,2025-04-24,Cetirizine 10mg,Vitamins & Supplements,Bottle,13,145.11,UPI,1886.43
1055,2025-04-24,Amoxicillin 500mg,Vitamins & Supplements,Bottle,22,218.03,Insurance,4796.66
1084,2025-04-24,Amlodipine 5mg,Pain Relief,Vial,19,196.44,Insurance,3732.36
1178,2025-04-24,Amlodipine 5mg,Pain Relief,Capsule,12,210.23,Insurance,2522.76
1231,2025-04-24,Levothyroxine 50mcg,Allergy,Tab,19,26.24,Insurance,498.56
1239,2025-04-24,Pantoprazole 40mg,Diabetes,Strip,19,86.58,Cash,1645.02
1241,2025-04-24,Pantoprazole 40mg,Gastrointestinal,Tab,10,199.83,Insurance,1998.3
1318,2025-04-24,Levothyroxine 50mcg,Antibiotics,Bottle,20,77.72,UPI,1554.4
1378,2025-04-24,Atorvastatin 10mg,Antibiotics,Vial,19,151.26,Card,2873.94
1410,2025-04-24,Cetirizine 10mg,Vitamins & Supplements,Strip,22,125.44,Card,2759.68
1509,2025-04-24,Azithromycin 500mg,Antibiotics,Vial,18,155.93,Insurance,2806.74
1609,2025-04-24,Vitamin D3 1000IU,Diabetes,Capsule,24,69.99,Card,1679.76
1621,2025-04-24,Azithromycin 500mg,Allergy,Strip,22,192.14,Insurance,4227.08
1630,2025-04-24,Cetirizine 10mg,Gastrointestinal,Vial,16,176.41,Card,2822.56
1663,2025-04-24,Azithromycin 500mg,Antibiotics,Tab,14,121.79,Card,1705.06
1689,2025-04-24,Ibuprofen 400mg,Pain Relief,Strip,18,118.17,Card,2127.06
1801,2025-04-24,Vitamin D3 1000IU,Allergy,Bottle,10,130.48,UPI,1304.8
1857,2025-04-24,Pantoprazole 40mg,Antibiotics,Strip,12,244.98,Card,2939.76
1932,2025-04-24,Atorvastatin 10mg,Thyroid,Strip,21,36.92,UPI,775.32
1951,2025-04-24,Cetirizine 10mg,Vitamins & Supplements,Tab,12,165.39,Insurance,1984.68
1957,2025-04-24,Azithromycin 500mg,Gastrointestinal,Tab,4,55.39,UPI,221.56
263,2025-04-25,Vitamin D3 1000IU,Diabetes,Bottle,9,195.29,Cash,1757.61
288,2025-04-25,Azithromycin 500mg,Gastrointestinal,Bottle,24,224.68,UPI,5392.32
366,2025-04-25,Pantoprazole 40mg,Gastrointestinal,Tab,7,19.06,UPI,133.42
399,2025-04-25,Cetirizine 10mg,Vitamins & Supplements,Vial,11,29.85,Insurance,328.35
565,2025-04-25,Pantoprazole 40mg,Pain Relief,Bottle,22,169.2,Cash,3722.4
642,2025-04-25,Azithromycin 500mg,Allergy,Bottle,4,101.65,UPI,406.6
702,2025-04-25,Omeprazole 20mg,Gastrointestinal,Tab,5,117.6,Card,588.0
854,2025-04-25,Paracetamol 500mg,Vitamins & Supplements,Capsule,5,198.68,Cash,993.4
939,2025-04-25,Amoxicillin 500mg,Thyroid,Capsule,6,203.38,UPI,1220.28
946,2025-04-25,Vitamin D3 1000IU,Vitamins & Supplements,Vial,12,182.77,UPI,2193.24
1063,2025-04-25,Cetirizine 10mg,Allergy,Tab,22,49.89,Insurance,1097.58
1094,2025-04-25,Cetirizine 10mg,Allergy,Tab,23,37.09,Cash,853.07
1133,2025-04-25,Pantoprazole 40mg,Diabetes,Bottle,6,78.85,Cash,473.1
1147,2025-04-25,Amlodipine 5mg,Thyroid,Bottle,8,222.68,Card,1781.44
1160,2025-04-25,Vitamin D3 1000IU,Vitamins & Supplements,Strip,12,184.47,Insurance,2213.64
1219,2025-04-25,Ibuprofen 400mg,Antibiotics,Tab,12,187.55,Insurance,2250.6
1261,2025-04-25,Pantoprazole 40mg,Cardiovascular,Bottle,22,36.68,Insurance,806.96
1298,2025-04-25,Paracetamol 500mg,Gastrointestinal,Capsule,6,51.76,Card,310.56
1329,2025-04-25,Omeprazole 20mg,Allergy,Strip,6,148.84,Card,893.04
1429,2025-04-25,Cetirizine 10mg,Vitamins & Supplements,Capsule,8,107.11,Card,856.88
1479,2025-04-25,Amoxicillin 500mg,Vitamins & Supplements,Strip,18,111.62,Card,2009.16
1579,2025-04-25,Ibuprofen 400mg,Antibiotics,Bottle,20,26.36,Card,527.2
1652,2025-04-25,Ibuprofen 400mg,Diabetes,Bottle,23,108.72,Cash,2500.56
1709,2025-04-25,Amlodipine 5mg,Gastrointestinal,Capsule,6,71.61,Card,429.66
1807,2025-04-25,Omeprazole 20mg,Gastrointestinal,Strip,3,40.42,Cash,121.26
1937,2025-04-25,Cetirizine 10mg,Vitamins & Supplements,Tab,24,179.09,UPI,4298.16
1975,2025-04-25,Ibuprofen 400mg,Gastrointestinal,Capsule,23,81.88,Card,1883.24
1991,2025-04-25,Amoxicillin 500mg,Pain Relief,Vial,8,211.02,UPI,1688.16
49,2025-04-26,Paracetamol 500mg,Vitamins & Supplements,Vial,12,190.8,Card,2289.6
104,2025-04-26,Amlodipine 5mg,Vitamins & Supplements,Tab,14,180.05,UPI,2520.7
209,2025-04-26,Vitamin D3 1000IU,Allergy,Strip,1,190.67,Cash,190.67
226,2025-04-26,Ibuprofen 400mg,Pain Relief,Capsule,16,183.97,Insurance,2943.52
228,2025-04-26,Paracetamol 500mg,Thyroid,Tab,11,73.72,Cash,810.92
330,2025-04-26,Ibuprofen 400mg,Antibiotics,Strip,22,203.71,Cash,4481.62
343,2025-04-26,Atorvastatin 10mg,Antibiotics,Vial,21,110.51,UPI,2320.71
503,2025-04-26,Amoxicillin 500mg,Cardiovascular,Bottle,18,69.97,Card,1259.46
605,2025-04-26,Levothyroxine 50mcg,Cardiovascular,Strip,12,177.46,UPI,2129.52
706,2025-04-26,Pantoprazole 40mg,Gastrointestinal,Vial,24,106.2,Card,2548.8
771,2025-04-26,Metformin 500mg,Allergy,Bottle,9,145.22,Insurance,1306.98
850,2025-04-26,Vitamin D3 1000IU,Thyroid,Vial,13,227.1,Cash,2952.3
876,2025-04-26,Amoxicillin 500mg,Pain Relief,Tab,8,178.53,Cash,1428.24
891,2025-04-26,Omeprazole 20mg,Allergy,Strip,16,210.8,Card,3372.8
1022,2025-04-26,Amoxicillin 500mg,Antibiotics,Strip,21,212.71,UPI,4466.91
1048,2025-04-26,Paracetamol 500mg,Antibiotics,Strip,20,31.73,Card,634.6
1082,2025-04-26,Cetirizine 10mg,Cardiovascular,Tab,20,192.1,UPI,3842.0
1128,2025-04-26,Azithromycin 500mg,Vitamins & Supplements,Tab,14,222.68,Cash,3117.52
1130,2025-04-26,Pantoprazole 40mg,Gastrointestinal,Strip,19,216.8,UPI,4119.2
1183,2025-04-26,Omeprazole 20mg,Gastrointestinal,Tab,13,190.88,Card,2481.44
1224,2025-04-26,Pantoprazole 40mg,Antibiotics,Vial,8,129.97,Card,1039.76
1264,2025-04-26,Ibuprofen 400mg,Gastrointestinal,Vial,1,175.05,UPI,175.05
1406,2025-04-26,Amoxicillin 500mg,Antibiotics,Capsule,12,200.16,Insurance,2401.92
1506,2025-04-26,Vitamin D3 1000IU,Thyroid,Bottle,24,116.06,Cash,2785.44
1520,2025-04-26,Atorvastatin 10mg,Allergy,Strip,15,190.47,Card,2857.05
1629,2025-04-26,Pantoprazole 40mg,Pain Relief,Vial,17,47.19,Cash,802.23
1637,2025-04-26,Vitamin D3 1000IU,Allergy,Bottle,11,83.71,UPI,920.81
1759,2025-04-26,Amlodipine 5mg,Gastrointestinal,Vial,20,201.56,Card,4031.2
1767,2025-04-26,Cetirizine 10mg,Diabetes,Bottle,22,212.14,Card,4667.08
1856,2025-04-26,Paracetamol 500mg,Antibiotics,Tab,8,176.83,Insurance,1414.64
1973,2025-04-26,Amoxicillin 500mg,Thyroid,Strip,6,148.08,Cash,888.48
1978,2025-04-26,Azithromycin 500mg,Diabetes,Vial,16,157.87,Insurance,2525.92
9,2025-04-27,Cetirizine 10mg,Vitamins & Supplements,Tab,10,230.24,Insurance,2302.4
32,2025-04-27,Azithromycin 500mg,Gastrointestinal,Bottle,22,163.93,UPI,3606.46
63,2025-04-27,Vitamin D3 1000IU,Gastrointestinal,Vial,8,152.89,UPI,1223.12
143,2025-04-27,Metformin 500mg,Thyroid,Bottle,12,23.45,Cash,281.4
219,2025-04-27,Cetirizine 10mg,Cardiovascular,Strip,2,133.22,Insurance,266.44
254,2025-04-27,Amlodipine 5mg,Diabetes,Strip,16,139.65,Card,2234.4
468,2025-04-27,Levothyroxine 50mcg,Pain Relief,Bottle,7,241.12,UPI,1687.84
501,2025-04-27,Levothyroxine 50mcg,Diabetes,Strip,14,220.12,Cash,3081.68
524,2025-04-27,Amoxicillin 500mg,Cardiovascular,Bottle,20,16.15,UPI,323.0
526,2025-04-27,Levothyroxine 50mcg,Thyroid,Vial,21,39.98,Insurance,839.58
527,2025-04-27,Levothyroxine 50mcg,Pain Relief,Bottle,17,212.87,Insurance,3618.79
568,2025-04-27,Paracetamol 500mg,Antibiotics,Strip,20,184.67,Card,3693.4
579,2025-04-27,Azithromycin 500mg,Antibiotics,Bottle,12,86.83,Insurance,1041.96
580,2025-04-27,Pantoprazole 40mg,Diabetes,Capsule,18,154.35,UPI,2778.3
628,2025-04-27,Ibuprofen 400mg,Gastrointestinal,Strip,7,101.71,Insurance,711.97
637,2025-04-27,Amoxicillin 500mg,Allergy,Capsule,13,180.85,UPI,2351.05
639,2025-04-27,Atorvastatin 10mg,Thyroid,Bottle,21,70.54,Cash,1481.34
696,2025-04-27,Amlodipine 5mg,Antibiotics,Capsule,22,121.95,Insurance,2682.9
756,2025-04-27,Atorvastatin 10mg,Antibiotics,Bottle,10,91.82,Cash,918.2
776,2025-04-27,Amlodipine 5mg,Gastrointestinal,Strip,7,61.4,UPI,429.8
780,2025-04-27,Pantoprazole 40mg,Allergy,Bottle,13,169.21,Cash,2199.73
792,2025-04-27,Paracetamol 500mg,Antibiotics,Bottle,19,80.92,Insurance,1537.48
804,2025-04-27,Levothyroxine 50mcg,Diabetes,Vial,11,158.59,Cash,1744.49
840,2025-04-27,Atorvastatin 10mg,Diabetes,Bottle,17,164.45,Insurance,2795.65
859,2025-04-27,Omeprazole 20mg,Thyroid,Capsule,5,143.93,Insurance,719.65
904,2025-04-27,Amlodipine 5mg,Allergy,Strip,23,190.04,Card,4370.92
909,2025-04-27,Vitamin D3 1000IU,Antibiotics,Tab,16,225.48,Insurance,3607.68
1007,2025-04-27,Omeprazole 20mg,Gastrointestinal,Capsule,7,135.95,UPI,951.65
1103,2025-04-27,Metformin 500mg,Cardiovascular,Tab,5,226.84,Card,1134.2
1172,2025-04-27,Atorvastatin 10mg,Allergy,Bottle,23,49.93,UPI,1148.39
1486,2025-04-27,Amlodipine 5mg,Diabetes,Bottle,14,218.61,Card,3060.54
1702,2025-04-27,Amlodipine 5mg,Antibiotics,Vial,1,108.23,Cash,108.23
1732,2025-04-27,Vitamin D3 1000IU,Pain Relief,Capsule,24,146.84,Card,3524.16
1751,2025-04-27,Levothyroxine 50mcg,Thyroid,Bottle,7,199.82,Insurance,1398.74
1776,2025-04-27,Azithromycin 500mg,Gastrointestinal,Bottle,2,159.7,Cash,319.4
1809,2025-04-27,Ibuprofen 400mg,Diabetes,Bottle,7,160.55,UPI,1123.85
1894,2025-04-27,Azithromycin 500mg,Diabetes,Strip,21,249.08,Cash,5230.68
38,2025-04-28,Amlodipine 5mg,Vitamins & Supplements,Vial,18,230.91,Card,4156.38
139,2025-04-28,Amoxicillin 500mg,Vitamins & Supplements,Capsule,13,241.3,Card,3136.9
202,2025-04-28,Ibuprofen 400mg,Antibiotics,Strip,16,109.79,Cash,1756.64
245,2025-04-28,Cetirizine 10mg,Diabetes,Bottle,5,75.72,Insurance,378.6
265,2025-04-28,Azithromycin 500mg,Diabetes,Tab,18,82.17,Card,1479.06
289,2025-04-28,Amlodipine 5mg,Allergy,Strip,3,116.27,Card,348.81
304,2025-04-28,Amlodipine 5mg,Thyroid,Tab,2,86.85,Card,173.7
311,2025-04-28,Azithromycin 500mg,Thyroid,Strip,8,220.23,Cash,1761.84
354,2025-04-28,Ibuprofen 400mg,Gastrointestinal,Tab,13,17.96,Insurance,233.48
407,2025-04-28,Paracetamol 500mg,Antibiotics,Tab,1,158.52,UPI,158.52
741,2025-04-28,Paracetamol 500mg,Diabetes,Tab,5,249.58,Card,1247.9
765,2025-04-28,Metformin 500mg,Diabetes,Capsule,22,194.93,Cash,4288.46
942,2025-04-28,Vitamin D3 1000IU,Vitamins & Supplements,Vial,2,102.78,UPI,205.56
959,2025-04-28,Pantoprazole 40mg,Cardiovascular,Capsule,20,218.9,Cash,4378.0
1012,2025-04-28,Pantoprazole 40mg,Diabetes,Strip,1,114.3,UPI,114.3
1021,2025-04-28,Cetirizine 10mg,Pain Relief,Tab,18,197.82,Insurance,3560.76
1159,2025-04-28,Vitamin D3 1000IU,Pain Relief,Strip,18,91.28,Insurance,1643.04
1218,2025-04-28,Cetirizine 10mg,Vitamins & Supplements,Strip,14,163.16,Cash,2284.24
1220,2025-04-28,Paracetamol 500mg,Thyroid,Bottle,22,102.21,Cash,2248.62
1353,2025-04-28,Ibuprofen 400mg,Diabetes,Vial,16,151.74,Card,2427.84
1417,2025-04-28,Amoxicillin 500mg,Cardiovascular,Bottle,3,191.16,UPI,573.48
1538,2025-04-28,Atorvastatin 10mg,Gastrointestinal,Tab,1,112.63,Cash,112.63
1540,2025-04-28,Amlodipine 5mg,Diabetes,Strip,8,91.27,Cash,730.16
1578,2025-04-28,Omeprazole 20mg,Thyroid,Vial,24,223.88,Cash,5373.12
1634,2025-04-28,Paracetamol 500mg,Gastrointestinal,Strip,19,240.86,Insurance,4576.34
1710,2025-04-28,Amlodipine 5mg,Thyroid,Strip,22,45.53,Insurance,1001.66
1795,2025-04-28,Cetirizine 10mg,Cardiovascular,Tab,7,132.39,Insurance,926.73
1818,2025-04-28,Paracetamol 500mg,Vitamins & Supplements,Capsule,19,28.25,Card,536.75
1851,2025-04-28,Paracetamol 500mg,Thyroid,Tab,2,232.74,Insurance,465.48
1852,2025-04-28,Pantoprazole 40mg,Pain Relief,Bottle,12,226.06,Insurance,2712.72
1879,2025-04-28,Amlodipine 5mg,Diabetes,Tab,20,16.25,Cash,325.0
1905,2025-04-28,Vitamin D3 1000IU,Thyroid,Strip,11,155.21,Card,1707.31
1915,2025-04-28,Pantoprazole 40mg,Antibiotics,Vial,22,53.43,Cash,1175.46
1956,2025-04-28,Amlodipine 5mg,Cardiovascular,Vial,22,33.49,Card,736.78
1964,2025-04-28,Vitamin D3 1000IU,Diabetes,Vial,1,64.57,Insurance,64.57
28,2025-04-29,Ibuprofen 400mg,Pain Relief,Vial,10,210.8,Card,2108.0
41,2025-04-29,Cetirizine 10mg,Gastrointestinal,Capsule,24,202.13,Insurance,4851.12
60,2025-04-29,Amlodipine 5mg,Gastrointestinal,Capsule,19,223.55,Card,4247.45
71,2025-04-29,Atorvastatin 10mg,Antibiotics,Strip,18,74.25,Insurance,1336.5
103,2025-04-29,Ibuprofen 400mg,Gastrointestinal,Vial,18,129.39,UPI,2329.02
115,2025-04-29,Paracetamol 500mg,Allergy,Tab,4,192.14,Cash,768.56
116,2025-04-29,Levothyroxine 50mcg,Vitamins & Supplements,Vial,1,161.17,UPI,161.17
117,2025-04-29,Levothyroxine 50mcg,Pain Relief,Tab,15,141.92,Insurance,2128.8
181,2025-04-29,Amoxicillin 500mg,Allergy,Bottle,4,146.35,Cash,585.4
303,2025-04-29,Pantoprazole 40mg,Diabetes,Bottle,23,202.05,UPI,4647.15
310,2025-04-29,Paracetamol 500mg,Vitamins & Supplements,Strip,15,166.9,Cash,2503.5
339,2025-04-29,Atorvastatin 10mg,Thyroid,Vial,4,86.56,UPI,346.24
345,2025-04-29,Levothyroxine 50mcg,Vitamins & Supplements,Strip,15,202.64,Cash,3039.6
430,2025-04-29,Paracetamol 500mg,Antibiotics,Tab,6,93.24,UPI,559.44
445,2025-04-29,Atorvastatin 10mg,Pain Relief,Bottle,23,207.25,UPI,4766.75
455,2025-04-29,Azithromycin 500mg,Vitamins & Supplements,Vial,23,27.86,UPI,640.78
500,2025-04-29,Atorvastatin 10mg,Gastrointestinal,Capsule,24,68.15,Cash,1635.6
536,2025-04-29,Metformin 500mg,Gastrointestinal,Tab,14,42.12,UPI,589.68
541,2025-04-29,Vitamin D3 1000IU,Pain Relief,Tab,12,216.83,Cash,2601.96
560,2025-04-29,Levothyroxine 50mcg,Allergy,Tab,20,218.52,Cash,4370.4
660,2025-04-29,Cetirizine 10mg,Allergy,Bottle,6,188.9,Insurance,1133.4
824,2025-04-29,Amoxicillin 500mg,Gastrointestinal,Capsule,19,127.33,Insurance,2419.27
851,2025-04-29,Amlodipine 5mg,Allergy,Bottle,6,219.96,Card,1319.76
870,2025-04-29,Paracetamol 500mg,Vitamins & Supplements,Capsule,22,32.19,Card,708.18
910,2025-04-29,Azithromycin 500mg,Allergy,Vial,6,44.65,Cash,267.9
1036,2025-04-29,Amoxicillin 500mg,Allergy,Strip,19,45.22,Cash,859.18
1053,2025-04-29,Azithromycin 500mg,Thyroid,Strip,9,86.64,Cash,779.76
1067,2025-04-29,Amoxicillin 500mg,Diabetes,Tab,19,27.95,Insurance,531.05
1169,2025-04-29,Metformin 500mg,Antibiotics,Capsule,7,78.98,UPI,552.86
1324,2025-04-29,Paracetamol 500mg,Cardiovascular,Vial,3,132.32,Insurance,396.96
1339,2025-04-29,Amoxicillin 500mg,Antibiotics,Strip,12,182.15,Insurance,2185.8
1346,2025-04-29,Levothyroxine 50mcg,Cardiovascular,Strip,18,16.53,Insurance,297.54
1471,2025-04-29,Amoxicillin 500mg,Cardiovascular,Vial,8,206.2,Cash,1649.6
1618,2025-04-29,Amoxicillin 500mg,Antibiotics,Vial,3,78.57,UPI,235.71
1677,2025-04-29,Azithromycin 500mg,Cardiovascular,Strip,11,205.79,Card,2263.69
1779,2025-04-29,Paracetamol 500mg,Vitamins & Supplements,Strip,15,220.71,Insurance,3310.65
1924,2025-04-29,Levothyroxine 50mcg,Allergy,Bottle,14,202.26,Card,2831.64
